beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
0.1,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.25,spurious,0.1,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.1,0.0,0.1,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.25,spurious,0.2,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.16,0.0,0.16,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.25,spurious,0.3,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.38,0.0,0.38,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.20782312624448596,0.010127198608813242,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.21999173068516042,0.02595206122051196,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.24086680333677918,0.053372628162380996,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.28156468626298886,0.10877096561767712,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.34571665495834464,0.20677099773644478,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.4058877908511919,0.3131792429068388,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.5,corrupt,0.1,50,0.2,2.52,1.1109841197270618,0.40997185506276584,0.32081972869704267,1.42,0.0,0.06,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.2064077029252119,0.009892564748615886,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.25,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.21626092308697345,0.025338242881741406,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.5,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.2328701081513377,0.052109406411642176,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
1.0,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.26434655728943796,0.10631318358337145,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
2.0,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.3123825996948475,0.2015926548464611,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
5.0,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.35694957371719577,0.3030907914457717,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
10.0,0.5,corrupt,0.2,50,0.18,2.58,1.1082252773268269,0.3599791182992947,0.31031524905897295,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.1,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.20625888960300834,0.009950832931441465,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.25,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.2159460721754799,0.025570210173090017,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.5,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.23250850573915316,0.05287895730209446,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
1.0,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.2650539291415797,0.10883188907403357,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
2.0,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.3182879781855712,0.20741354227811742,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
5.0,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.37038769043112885,0.3118390794458605,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
10.0,0.5,corrupt,0.3,50,0.18,2.68,1.1856282240712246,0.37397525980504265,0.31926556882289586,1.42,0.0,0.1,0.0,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.1,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.20488066040219866,0.008774031812249594,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.2124331826100822,0.022362500763845296,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.2252602844792683,0.04554558190062641,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.2497227677556777,0.09089118029149651,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.28666658270631923,0.1665748693285924,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
