run_id,seed,beta,observation_percentage,clean_observation_length,noise_mode,noise_rate,noisy_observation_length,dropped_actions,corrupted_actions,inserted_actions,true_goal,predicted_goal,top1_correct,true_goal_rank,true_goal_probability
1,7,5.0,0.5,2,mixed,0.2,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,2.2697903914755457e-05
1,7,10.0,0.5,2,mixed,0.2,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,1.0305768069709248e-09
1,7,0.1,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.15521188672650282
1,7,0.25,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.1370343095305985
1,7,0.5,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.10597077880854272
1,7,1.0,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.05325348945960038
1,7,2.0,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.008834211007024024
1,7,5.0,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,2.2697903914755457e-05
1,7,10.0,0.5,2,mixed,0.3,1,2,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,1.0305768069709248e-09
1,7,0.1,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.25869428882183193
1,7,0.25,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.44239955929354474
1,7,0.5,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.7493535570170836
1,7,1.0,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.9725444406258273
1,7,2.0,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.9996400901044549
1,7,5.0,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.9999999979384722
1,7,10.0,0.75,3,none,0.0,3,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,1.0
1,7,0.1,0.75,3,missing,0.1,1,2,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.1895762265469944
1,7,0.25,0.75,3,missing,0.1,1,2,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.22593138093880302
1,7,0.5,0.75,3,missing,0.1,1,2,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.28805844238291456
