beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
0.25,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.24734029311674757,0.07033512255508573,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.5,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.3457857515026497,0.15976303031541753,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
1.0,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.4986151282822754,0.295406801681366,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
2.0,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.5843292661192091,0.36112125943496853,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
5.0,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.5966367011055089,0.36897549358704995,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
10.0,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.5966666653063052,0.3689938508566953,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.1,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.19313166485330982,0.029707557633162164,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
0.25,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.24169669607676617,0.08405393212294447,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
0.5,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.3347754553930537,0.18919260644843577,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
1.0,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.4740667544849271,0.3533059511283799,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
2.0,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.5418247593784556,0.44232336893659147,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
5.0,0.5,mixed,0.1,50,0.58,2.14,1.678313050023014,0.5499809289380782,0.4545391898549114,1.52,0.68,0.18,0.2,0.44319256160573717,0.7168074383942628,0.1368074383942628
